PlayerName,Country,Age,Height,Position,YearsPlayed,MeanYear,Appearances,Goals,BirthPlace,Longitude,Latitude
Jorge Perlaza,Colombia,28,1.78,Forward,2006,2006,1,0,Guapi Cauca,-77.8833,2.5667
Andr&#xE9;s Eduardo P&#xE9;rez,Colombia,33,1.78,Midfielder,,,1,0,Bogot&#xE1;,-74.0758,4.5981
&#xD3;scar Cort&#xE9;s (footballer),Colombia,45,1.78,Defender,1993-1994,1993.5,3,0,Bogot&#xE1;,-74.0758,4.5981
Milton Rodr&#xED;guez,Colombia,38,1.78,Forward,2004-2008,2006,3,0,Cali,-76.5222,3.4206
Luis Yanes,Colombia,31,1.79,Forward,2006,2006,5,0,Santa Marta,-74.2053,11.2419
R&#xF3;binson Zapata,Colombia,35,1.8,Goalkeeper,2007-,2010.5,3,0,Florida Valle del Cauca,-76.2386,3.3275
Nelson Rivas,Colombia,31,1.81,Defender,2008,2008,1,0,Pradera,-76.2447,3.4211
Avimiled Rivas,Colombia,29,1.81,Midfielder,2003,2003,2,0,Cali,-76.5222,3.4206
Carlos Carbonero,Colombia,24,1.81,Midfielder,2011-,2012.5,2,0,Bogot&#xE1;,-74.0758,4.5981
Jos&#xE9; Mera,Colombia,35,1.81,Defender,2001-2005,2003,5,0,Puerto Tejada Cauca,-76.4167,3.25
Juan Carlos Henao,Colombia,42,1.81,Goalkeeper,2000-2005,2002.5,12,0,Medell&#xED;n,-75.5906,6.2308
Agust&#xED;n Julio,Colombia,39,1.81,Goalkeeper,1999-2011,2005,29,0,Cartagena Colombia,-75.5,10.4
Luis Amaranto Perea,Colombia,35,1.81,Defender,2003-,2008.5,75,0,Turbo Colombia,-76.7333,8.1
Oscar Brice&#xF1;o,Colombia,28,1.82,Forward,2005,2005,1,0,C&#xFA;cuta,-72.5039,7.8942
Jonathan Estrada,Colombia,31,1.82,Midfielder,2007,2007,1,0,Medell&#xED;n,-75.5906,6.2308
Jos&#xE9; Manuel N&#xE1;jera,Colombia,25,1.82,Midfielder,,,1,0,Medell&#xED;n,-75.5906,6.2308
Sergio Otalvaro,Colombia,27,1.82,Defender,2010-,2012,2,0,Medell&#xED;n,-75.5906,6.2308
Jairo Palomino,Colombia,26,1.82,Defender,2009-,2011.5,3,0,Nech&#xED;,-74.7833,8.1
Gustavo Bol&#xED;var (footballer),Colombia,29,1.82,Midfielder,2011-,2012.5,5,0,Apartad&#xF3;,-76.6333,7.8833
Francisco Maturana,Colombia,65,1.82,Defender,1981,1981,6,0,Quibd&#xF3;,-76.6581,5.6922
Walter Jos&#xE9; Moreno,Colombia,36,1.82,Defender,2007-2008,2007.5,10,0,Cali,-76.5222,3.4206
Rubiel Quintana,Colombia,36,1.82,Defender,1999-2001,2000,13,0,Cali,-76.5222,3.4206
Carlos S&#xE1;nchez Moreno,Colombia,28,1.82,Midfielder,2007-,2010.5,44,0,Quibd&#xF3;,-76.6581,5.6922
H&#xE9;ctor Landazuri,Colombia,31,1.83,Goalkeeper,,,1,0,Cali,-76.5222,3.4206
Oscar Passo,Colombia,,1.83,Defender,,,4,0,Bodega Central,,
Ignacio Calle,Colombia,,1.83,Defender,1954-1962,1958,5,0,Cali,-76.5222,3.4206
David Ospina,Colombia,25,1.83,Goalkeeper,2007-,2010.5,48,0,Medell&#xED;n,-75.5906,6.2308
Luis Asprilla,Colombia,36,1.84,Defender,2001,2001,1,0,Cali,-76.5222,3.4206
Edgar Zapata,Colombia,34,1.84,Defender,2007,2007,1,0,Medell&#xED;n,-75.5906,6.2308
Jos&#xE9; Moreno Mora,Colombia,32,1.84,Forward,2006,2006,3,0,Santander de Quilichao,-76.32,3.0131
Eduardo Ni&#xF1;o,Colombia,47,1.84,Goalkeeper,,,3,0,Bogot&#xE1;,-74.0758,4.5981
Andr&#xE9;s Mosquera,Colombia,36,1.84,Defender,2000-2003,2001.5,5,0,Cali,-76.5222,3.4206
Jos&#xE9; de la Cuesta,Colombia,31,1.84,Defender,2005-2006,2005.5,8,0,Medell&#xED;n,-75.5906,6.2308
Juan Carlos Escobar,Colombia,31,1.84,Midfielder,2006-2009,2007.5,8,0,Cali,-76.5222,3.4206
Francisco N&#xE1;jera,Colombia,31,1.85,Defender,2006,2006,1,0,Bogot&#xE1;,-74.0758,4.5981
Brayner Garc&#xED;a,Colombia,27,1.85,Defender,2007-,2010.5,1,0,Los Patios,-72.5133,7.8411
Carlos Navarro Montoya,Colombia,48,1.85,Goalkeeper,1985,1985,3,0,Medell&#xED;n,-75.5906,6.2308
Danilson C&#xF3;rdoba,Colombia,27,1.85,Midfielder,2007-2008,2007.5,3,0,Quibd&#xF3;,-76.6581,5.6922
Juan Toja,Colombia,29,1.85,Midfielder,2008-2009,2008.5,3,0,Bogot&#xE1;,-74.0758,4.5981
Br&#xE9;iner Castillo,Colombia,36,1.85,Goalkeeper,2004-2010,2007,4,0,Barbacoas Nari&#xF1;o,-78.1397,1.6717
Andr&#xE9;s Estrada,Colombia,46,1.85,Midfielder,1996-1998,1997,12,0,Medell&#xED;n,-75.5906,6.2308
Andr&#xE9;s Orozco,Colombia,35,1.85,Defender,2001-,2007.5,20,0,Medell&#xED;n,-75.5906,6.2308
&#xD3;scar C&#xF3;rdoba,Colombia,44,1.85,Goalkeeper,1993-2009,2001,73,0,Cali,-76.5222,3.4206
Josimar Mosquera,Colombia,31,1.86,Defender,2008-,2011,2,0,Antioquia Department,-75.5667,6.2167
Andr&#xE9;s Gonz&#xE1;lez,Colombia,30,1.87,Defender,2004-,2009,11,0,Cali,-76.5222,3.4206
Javier Arizala,Colombia,30,1.87,Defender,2003-2007,2005,21,0,Nari&#xF1;o Cundinamarca,-74.8358,4.4006
Cristi&#xE1;n Zapata,Colombia,27,1.87,Defender,2008-,2011,27,0,Padilla Cauca,-76.3167,3.2333
Pedro Portocarrero,Colombia,37,1.91,Defender,1999-2008,2003.5,10,0,Colombia,-74.0667,4.5833
Miguel Calero,Colombia,,1.91,Goalkeeper,1995-2009,2002,50,0,Ginebra Valle del Cauca,-76.1667,3.75
Faryd Mondrag&#xF3;n,Colombia,43,1.91,Goalkeeper,1993-2014,2003.5,56,0,Cali,-76.5222,3.4206
David Gonz&#xE1;lez Giraldo,Colombia,32,1.92,Goalkeeper,2005,2005,3,0,Medell&#xED;n,-75.5906,6.2308
Leonardo Mina Polo,Colombia,37,,Forward,2001,2001,1,0,Buenaventura Valle del Cauca,-77.0667,3.8833
N&#xED;ver Arboleda,Colombia,,,Forward,1991-1995,1993,5,0,Puerto Tejada Cauca,-76.4167,3.25
Juan David Valencia,Colombia,28,,Defender,2010-,2012,5,0,Medell&#xED;n,-75.5906,6.2308
Jorge Ram&#xF3;n C&#xE1;ceres,Colombia,66,,Forward,1977,1977,6,0,Santiago del Estero,-64.2667,-27.7833
Jair Ben&#xED;tez,Colombia,35,,Defender,2005-2007,2006,7,0,Jamund&#xED;,-76.55,3.2667
N&#xE9;stor Ortiz,Colombia,45,,Defender,1994-1996,1995,8,0,Turbocharger,,
Edison Mafla,Colombia,40,,Midfielder,1996-1999,1997.5,8,0,Florida Valle del Cauca,-76.2386,3.3275
Jorge Banguero,Colombia,39,,Midfielder,2002-,2008,9,0,Cali,-76.5222,3.4206
Carlos Asprilla,Colombia,43,,Forward,1997-2000,1998.5,10,0,Colombia,-74.0667,4.5833
Diego Osorio,Colombia,44,,Defender,1991-1995,1993,17,0,Colombia,-74.0667,4.5833
Luis Eduardo Reyes,Colombia,60,,Defender,1979-1985,1982,20,0,Candelaria Valle del Cauca,-76.3833,3.4
Pedro Zape,Colombia,65,,Goalkeeper,1972-1985,1978.5,47,0,Puerto Tejada,,
Rub&#xE9;n Dar&#xED;o Hern&#xE1;ndez,Colombia,49,1.62,Forward,1988-1996,1992,17,1,Armenia,44.5167,40.1833
Vladimir Mar&#xED;n,Colombia,34,1.63,Midfielder,2006-2009,2007.5,14,1,Rionegro,-75.3889,6.155
Carlos Quintero,Colombia,26,1.66,Midfielder,2007-,2010.5,14,1,Tumaco,-78.7647,1.8067
Luis Fernando Herrera,Colombia,52,1.68,Defender,1987-1996,1991.5,61,1,Medell&#xED;n,-75.5906,6.2308
Jorge Bola&#xF1;o,Colombia,37,1.69,Midfielder,1995-2003,1999,36,1,Santa Marta,-74.2053,11.2419
Andr&#xE9;s Chitiva,Colombia,35,1.7,Midfielder,2005-2011,2008,7,1,Bogot&#xE1;,-74.0758,4.5981
Alexander Escobar Ga&#xF1;&#xE1;n,Colombia,49,1.7,Midfielder,1985-1995,1990,12,1,Cali,-76.5222,3.4206
Juan Camilo Z&#xFA;&#xF1;iga,Colombia,28,1.71,Defender,2005-,2009.5,57,1,Chigorod&#xF3;,-76.6833,7.6667
C&#xE9;sar Valoyes,Colombia,30,1.74,Forward,2005-2007,2006,4,1,Colombia,-74.0667,4.5833
Jos&#xE9; Ricardo P&#xE9;rez,Colombia,50,1.74,Defender,1987-1997,1992,19,1,Manizales,-75.55,5.1
Aldo Le&#xE3;o Ram&#xED;rez,Colombia,33,1.74,Midfielder,2002-,2008,29,1,Santa Marta,-74.2053,11.2419
Walter Escobar,Colombia,45,1.75,Forward,1996-1997,1996.5,3,1,Padilla Cauca,-76.3167,3.2333
Johnnier Monta&#xF1;o,Colombia,31,1.75,Midfielder,1999-2003,2001,5,1,Cali,-76.5222,3.4206
&#xC1;lvaro Dom&#xED;nguez,Colombia,33,1.75,Midfielder,2007,2007,7,1,El Cerrito Valle del Cauca,-76.1667,3.6667
Luis Muriel,Colombia,23,1.78,Forward,2012-,2013,5,1,Santo Tom&#xE1;s Atlantico,-74.9167,10.7667
Mart&#xED;n Arzuaga,Colombia,33,1.78,Forward,2003-2005,2004,10,1,Becerril,-73.2833,9.7
Arnulfo Valentierra,Colombia,40,1.78,Midfielder,1999-2004,2001.5,11,1,Barranquilla,-74.7964,10.9639
Eudalio Arriaga,Colombia,38,1.78,Forward,2001-2004,2002.5,14,1,Turbo Colombia,-76.7333,8.1
Gonzalo Mart&#xED;nez,Colombia,38,1.78,Defender,2001-2006,2003.5,36,1,Candelaria Valle del Cauca,-76.3833,3.4
Mauricio Molina,Colombia,34,1.8,Midfielder,2001-,2007.5,13,1,Medell&#xED;n,-75.5906,6.2308
Leonel &#xC1;lvarez,Colombia,49,1.8,Midfielder,1985-1995,1990,101,1,Remedios Antioquia,-74.6939,7.0275
Yuli&#xE1;n Anchico,Colombia,30,1.82,Midfielder,2005-,2009.5,22,1,C&#xFA;cuta,-72.5039,7.8942
Andr&#xE9;s Escobar,Colombia,,1.84,Defender,1988-1994,1991,51,1,Medell&#xED;n,-75.5906,6.2308
Alex Comas,Colombia,42,1.85,Forward,1998,1998,2,1,Barranquilla,-74.7964,10.9639
Aquivaldo Mosquera,Colombia,33,1.85,Defender,2005-2014,2009.5,30,1,Apartad&#xF3;,-76.6333,7.8833
Ever Palacios,Colombia,45,1.86,Defender,1997-1998,1997.5,10,1,Cali,-76.5222,3.4206
V&#xED;ctor Ibarbo,Colombia,24,1.88,Midfielder,2010-,2012,10,1,Tumaco,-78.7647,1.8067
Jorge Horacio Serna,Colombia,34,1.9,Forward,1999-2002,2000.5,4,1,Medell&#xED;n,-75.5906,6.2308
Neco Mart&#xED;nez,Colombia,32,1.91,Goalkeeper,2003-,2008.5,14,1,Necocl&#xED;,-76.7833,8.4167
Albeiro Usuriaga,Colombia,,1.92,Forward,1989-1991,1990,15,1,Cali,-76.5222,3.4206
Ricardo P&#xE9;rez,Colombia,41,,Forward,1997,1997,3,1,Bogot&#xE1;,-74.0758,4.5981
Roberto Polo,Colombia,33,,Forward,2008,2008,3,1,Barranquilla,-74.7964,10.9639
Germ&#xE1;n Aceros,Colombia,75,,,1961-1962,1961.5,5,1,Bucaramanga,-73,7.1333
Elson Becerra,Colombia,,,Forward,2000-2003,2001.5,14,1,Cartagena Colombia,-75.5,10.4
Oscar D&#xED;az (footballer),Colombia,42,,Midfielder,2001-2005,2003,16,1,Riofrio,-76.2878,4.1561
Nolberto Molina,Colombia,61,,Defender,1983-1987,1985,18,1,Palmira Valle del Cauca,-76.25,3.5833
Jersson Gonz&#xE1;lez,Colombia,39,,Midfielder,1995-2001,1998,18,1,Cali,-76.5222,3.4206
Elkin Murillo,Colombia,36,,Midfielder,2001-2007,2004,28,1,Colombia,-74.0667,4.5833
Mauricio Serna,Colombia,46,1.69,Midfielder,1993-2001,1997,51,2,Medell&#xED;n,-75.5906,6.2308
Gabriel Jaime G&#xF3;mez Jaramillo,Colombia,54,1.7,Midfielder,1985-1995,1990,49,2,Medell&#xED;n,-75.5906,6.2308
Rub&#xE9;n Dar&#xED;o Bustos,Colombia,32,1.71,Defender,2003-2008,2005.5,12,2,Villa del Rosario Norte de Santander,-72.4742,7.8339
John Restrepo,Colombia,37,1.71,Midfielder,2001-2010,2005.5,38,2,Medell&#xED;n,-75.5906,6.2308
Pablo Armero,Colombia,27,1.74,Defender,2008-,2011,58,2,Tumaco,-78.7647,1.8067
Dayro Moreno,Colombia,28,1.78,Forward,2007-2011,2009,26,2,Tolima Department,-75.2333,4.4333
Alexis Mendoza,Colombia,52,1.81,Defender,1987-1997,1992,67,2,Barranquilla,-74.7964,10.9639
Luis Carlos Perea,Colombia,50,1.81,Defender,1987-1994,1990.5,78,2,Turbo Colombia,-76.7333,8.1
Adri&#xE1;n Ramos,Colombia,28,1.84,Forward,2008-,2011,28,2,Santander de Quilichao,-76.32,3.0131
Carlos Vald&#xE9;s (footballer),Colombia,29,1.89,Defender,2008-,2011,14,2,Cali,-76.5222,3.4206
Humberto Mendoza,Colombia,29,1.92,Defender,2004-2009,2006.5,12,2,Bucaramanga,-73,7.1333
Alexis Garc&#xED;a,Colombia,54,,Midfielder,1988-1993,1990.5,24,2,Quibd&#xF3;,-76.6581,5.6922
David Ferreira,Colombia,35,1.66,Midfielder,2001-2008,2004.5,39,3,Santa Marta,-74.2053,11.2419
V&#xED;ctor Pacheco,Colombia,39,1.67,Midfielder,1993-2005,1999,28,3,Suan &#xC1;tlantico,-74.8833,10.3333
Dorlan Pab&#xF3;n,Colombia,26,1.68,Forward,2009-,2011.5,14,3,Medell&#xED;n,-75.5906,6.2308
Macnelly Torres,Colombia,29,1.72,Midfielder,2007-,2010.5,37,3,Barranquilla,-74.7964,10.9639
Ren&#xE9; Higuita,Colombia,47,1.72,Goalkeeper,1987-1999,1993,68,3,Medell&#xED;n,-75.5906,6.2308
&#xD3;scar Pareja,Colombia,46,1.73,Midfielder,1991-1996,1993.5,11,3,Medell&#xED;n,-75.5906,6.2308
H&#xE9;ctor Hurtado,Colombia,38,1.75,Forward,1999-2005,2002,18,3,Tulu&#xE1;,-76.2,4.0833
Wilson P&#xE9;rez,Colombia,47,1.79,Defender,1989-1997,1993,47,3,Barranquilla,-74.7964,10.9639
Wilmer Cabrera,Colombia,46,1.79,Defender,1989-1998,1993.5,48,3,Cartagena Colombia,-75.5,10.4
Carlos Bacca,Colombia,27,1.81,Forward,2010-,2012,11,3,Puerto Colombia,-74.8833,11.0167
Jairo Pati&#xF1;o,Colombia,36,1.81,Midfielder,2003-2007,2005,35,3,Cali,-76.5222,3.4206
Edwin Congo,Colombia,37,1.85,Forward,1999-2004,2001.5,17,3,Bogot&#xE1;,-74.0758,4.5981
Hern&#xE1;n Gaviria,Colombia,,1.85,Midfielder,1993-1999,1996,27,3,Carepa,-76.6553,7.7578
Giovanni Moreno,Colombia,28,1.9,Midfielder,2008-2012,2010,15,3,Segovia Antioquia,-74.75,7.25
John Harold Lozano,Colombia,42,1.92,Midfielder,1993-2003,1998,48,3,Cali,-76.5222,3.4206
Rafael Arlex Castillo,Colombia,34,,Midfielder,2001-2003,2002,9,3,Pereira Colombia,-75.6944,4.8142
John Jairo Tr&#xE9;llez,Colombia,46,,Forward,1989-1994,1991.5,24,3,Turbo Colombia,-76.7333,8.1
Jorge Berm&#xFA;dez,Colombia,43,,Defender,1995-2001,1998,56,3,Armenia Colombia,-75.7042,4.5286
Gerardo Bedoya,Colombia,38,1.75,Midfielder,2001-2009,2005,49,4,Eb&#xE9;jico,-75.7667,6.3333
L&#xE9;ider Preciado,Colombia,37,1.81,Forward,1998-2006,2002,11,4,Tumaco,-78.7647,1.8067
Luis Gabriel Rey,Colombia,34,1.83,Forward,2003-2007,2005,16,4,Bucaramanga,-73,7.1333
Wason Renter&#xED;a,Colombia,29,1.86,Forward,2005-2009,2007,20,4,Quibd&#xF3;,-76.6581,5.6922
Fredy Guar&#xED;n,Colombia,28,1.87,Midfielder,2006-,2010,51,4,Puerto Boyac&#xE1;,-74.5897,5.9781
Sergio Herrera,Colombia,33,,Forward,2004-2008,2006,11,4,Barrancabermeja,-73.85,7.0667
Jorge Ram&#xED;rez Gallego,Colombia,74,,Forward,1966-1970,1968,14,4,Cali,-76.5222,3.4206
Adolfo Andrade,Colombia,64,,Midfielder,1971-1973,1972,20,4,Tulu&#xE1;,-76.2,4.0833
Neider Morantes,Colombia,39,,Midfielder,1997-2004,2000.5,21,4,Medell&#xED;n,-75.5906,6.2308
Frankie Oviedo,Colombia,40,,Midfielder,1999-2005,2002,24,4,Cali,-76.5222,3.4206
Marcos Coll,Colombia,79,1.72,Midfielder,1956-1962,1959,11,5,Barranquilla,-74.7964,10.9639
Iv&#xE1;n C&#xF3;rdoba,Colombia,38,1.73,Defender,1997-2011,2004,73,5,Rionegro,-75.3889,6.155
V&#xED;ctor Bonilla,Colombia,43,1.77,Forward,1997-2001,1999,17,5,Tumaco,-78.7647,1.8067
Jairo Castillo,Colombia,36,1.78,Forward,1999-2005,2002,23,5,Tumaco,-78.7647,1.8067
Jaime Castrill&#xF3;n,Colombia,31,1.78,Midfielder,2004-2007,2005.5,29,5,Puerto Nare,-74.5867,6.1917
Juan Guillermo Cuadrado,Colombia,26,1.78,Midfielder,2010-,2012,31,5,Necocl&#xED;,-76.7833,8.4167
Bernardo Red&#xED;n,Colombia,51,1.78,Midfielder,1987-1991,1989,40,5,Cali,-76.5222,3.4206
Hamilton Ricard,Colombia,40,1.84,Forward,1995-2000,1997.5,27,5,Quibd&#xF3;,-76.6581,5.6922
Abel Aguilar,Colombia,29,1.85,Midfielder,2004-,2009,52,5,Bogot&#xE1;,-74.0758,4.5981
Elkin Soto,Colombia,34,1.78,Midfielder,2004-,2009,16,6,Manizales,-75.55,5.1
Freddy Grisales,Colombia,38,1.79,Midfielder,1999-2007,2003,40,6,Medell&#xED;n,-75.5906,6.2308
Mario Yepes,Colombia,38,1.86,Defender,1999-2014,2006.5,102,6,Cali,-76.5222,3.4206
Orlando Maturana,Colombia,38,,Forward,1993-1997,1995,3,6,Barranquilla,-74.7964,10.9639
Miguel Augusto Prince,Colombia,57,,Defender,1979-1985,1982,19,6,Oca&#xF1;a Norte de Santander,-73.35,8.2333
Carlos Arango,Colombia,86,,Forward,1946-1965,1955.5,22,6,Santa Marta,-74.2053,11.2419
Tressor Moreno,Colombia,35,1.72,Midfielder,2000-2008,2004,32,7,Riosucio,-77,7
Hugo Rodallega,Colombia,29,,Forward,2005-2011,2008,43,8,Candelaria Valle del Cauca,-76.3833,3.4
Edixon Perea,Colombia,30,1.76,Forward,2004-,2009,26,9,Cali,-76.5222,3.4206
Juan Pablo &#xC1;ngel,Colombia,38,1.86,Forward,1995-2005,2000,33,9,Medell&#xED;n,-75.5906,6.2308
Jackson Mart&#xED;nez,Colombia,27,,Forward,2009-,2011.5,29,10,Quibd&#xF3;,-76.6581,5.6922
James Rodr&#xED;guez,Colombia,23,1.8,Midfielder,2011-,2012.5,27,11,C&#xFA;cuta,-72.5039,7.8942
Carlos Valderrama,Colombia,52,,Midfielder,1985-1998,1991.5,111,11,Santa Marta,-74.2053,11.2419
Willington Ortiz,Colombia,62,,Midfielder,1973-1985,1979,49,12,Tumaco,-78.7647,1.8067
&#xC1;ntony de &#xC1;vila,Colombia,51,1.6,Forward,1983-1998,1990.5,53,13,Santa Marta,-74.2053,11.2419
Iv&#xE1;n Valenciano,Colombia,42,1.76,Forward,1991-2000,1995.5,29,13,Barranquilla,-74.7964,10.9639
Te&#xF3;filo Guti&#xE9;rrez,Colombia,29,1.78,Forward,2009-,2011.5,34,13,Barranquilla,-74.7964,10.9639
Adolfo Valencia,Colombia,46,1.82,Forward,1992-1998,1995,37,14,Buenaventura Valle del Cauca,-77.0667,3.8833
V&#xED;ctor Aristiz&#xE1;bal,Colombia,42,1.74,Forward,1993-2003,1998,66,15,Medell&#xED;n,-75.5906,6.2308
Freddy Rinc&#xF3;n,Colombia,48,1.85,Midfielder,1990-2001,1995.5,84,17,Buenaventura Valle del Cauca,-77.0667,3.8833
Faustino Asprilla,Colombia,44,1.76,Forward,1993-2001,1997,57,20,Tulu&#xE1;,-76.2,4.0833
Radamel Falcao,Colombia,28,1.77,Forward,2007-,2010.5,51,20,Santa Marta,-74.2053,11.2419
Alfredo Di St&#xE9;fano,Colombia,,1.78,Forward,1957-1961,1959,31,23,Buenos Aires,-58.3817,-34.6033
Arnoldo Iguar&#xE1;n,Colombia,57,1.77,Forward,1979-1993,1986,68,25,Riohacha,-72.9069,11.5442
Sherman C&#xE1;rdenas,Colombia,25,1.68,Midfielder,,,,,Bucaramanga,-73,7.1333
Carlos Estrada,Colombia,52,1.7,Forward,,,,,Tumaco,-78.7647,1.8067
Edwin M&#xF3;vil,Colombia,28,1.74,Midfielder,,,,,Barranquilla,-74.7964,10.9639
Miguel Guerrero,Colombia,46,1.75,Forward,,,,,Cali,-76.5222,3.4206
Kilian Virviescas,Colombia,34,1.75,Midfielder,,,,,Bogot&#xE1;,-74.0758,4.5981
Juli&#xE1;n Guillermo,Colombia,24,1.76,Midfielder,,,,,Bogot&#xE1;,-74.0758,4.5981
Alexis Zapata,Colombia,19,1.76,Midfielder,,,,,Medell&#xED;n,-75.5906,6.2308
Fabi&#xE1;n Andr&#xE9;s Vargas,Colombia,34,1.78,Midfielder,1999-,2006.5,1,,Bogot&#xE1;,-74.0758,4.5981
John Jairo Castillo,Colombia,30,1.78,Forward,2003,2003,,,Cali,-76.5222,3.4206
Milton Pati&#xF1;o,Colombia,41,1.78,Goalkeeper,,,,,Cali,-76.5222,3.4206
Daniel Giraldo,Colombia,22,1.78,Midfielder,,,,,Cali,-76.5222,3.4206
Jhon Obreg&#xF3;n,Colombia,24,1.8,Forward,,,,,Cali,-76.5222,3.4206
Leiton Jim&#xE9;nez,Colombia,25,1.82,Defender,,,,,Choc&#xF3; Department,-76.6667,5.7
Luis Miguel del Risco,Colombia,24,1.82,Defender,,,,,Barranquilla,-74.7964,10.9639
Carlos Bejarano,Colombia,29,1.82,Goalkeeper,,,,,Quibd&#xF3;,-76.6581,5.6922
Jimmy Asprilla,Colombia,34,1.83,Defender,,,,,Zarzal,-76.0772,4.3983
Yovanny Arrechea,Colombia,31,1.83,Forward,,,,,Santander de Quilichao,-76.32,3.0131
Rafael Robayo,Colombia,30,1.84,Midfielder,,,,,Bogot&#xE1;,-74.0758,4.5981
Sergio Guti&#xE9;rrez,Colombia,25,1.85,Goalkeeper,,,,,Bogot&#xE1;,-74.0758,4.5981
Andr&#xE9;s Cadavid,Colombia,28,1.88,Defender,,,,,Medell&#xED;n,-75.5906,6.2308
Juan Sebasti&#xE1;n Villate,Colombia,23,1.94,Goalkeeper,,,,,Medell&#xED;n,-75.5906,6.2308
Jaime Alfonso Ruiz,Colombia,30,1.95,Forward,,,,,Cali,-76.5222,3.4206
Pedro Ricardo L&#xF3;pez,Colombia,,,Defender,1938-1945,1941.5,,,Valle del Cauca Department,-76.5167,3.4167
Julio Edgar Gaviria,Colombia,,,Defender,1967-1970,1968.5,,,Medell&#xED;n,-75.5906,6.2308
Fernando Fiorillo,Colombia,57,,Midfielder,1983,1983,,,Soledad Atl&#xE1;ntico,-74.75,10.9167
Jes&#xFA;s Barrios,Colombia,53,,Forward,1983-1986,1984.5,,,Los Robles La Paz,-73.1667,10.3833
Gilberto Garc&#xED;a,Colombia,27,,Defender,,,,,Santa Marta,-74.2053,11.2419
Fulgencio Berdugo,Colombia,,,Forward,,,,,Barranquilla,-74.7964,10.9639
Delio Gamboa,Colombia,78,,Forward,,,,,Buenaventura Valle del Cauca,-77.0667,3.8833
Nelson Fernando Ramos,Colombia,32,,Goalkeeper,,,,,Popay&#xE1;n,-76.6092,2.4542
Jorge L&#xF3;pez Caballero,Colombia,33,,Midfielder,,,,,Cali,-76.5222,3.4206
Jeaustin Campos,CostaRica,43,1.75,Midfielder,1997-2001,1999,20,0,San Isidro (canton),-84.05,10.0167
Jonathan Bola&#xF1;os,CostaRica,36,1.78,Midfielder,2000,2000,3,0,San Jos&#xE9; Costa Rica,-84.0833,9.9333
R&#xF3;nald Ch&#xE1;ves,CostaRica,43,,Midfielder,1997,1997,4,0,Esparza (canton),-84.6672,9.9908
Max Villalobos,CostaRica,86,,Defender,1955,1955,6,0,Heredia Costa Rica,-84.1167,9.9964
Germ&#xE1;n Chavarr&#xED;a,CostaRica,55,1.7,Midfielder,1983-1994,1988.5,46,1,Tibas,-84.0825,9.9589
Try Bennett,CostaRica,39,1.74,Defender,2002-2007,2004.5,24,1,Costa Rica,-84.0833,9.9333
Rolando Villalobos,CostaRica,61,1.78,Midfielder,1972-1975,1973.5,9,1,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Javier Delgado Prado,CostaRica,46,1.78,Defender,1992-2000,1996,33,2,Alajuela,-84.2167,10.0167
Alexandre Guimar&#xE3;es,CostaRica,54,1.9,Midfielder,1985-1990,1987.5,16,2,Macei&#xF3;,-35.735,-9.6658
R&#xF3;ger Flores,CostaRica,55,,Defender,1983-1991,1987,49,2,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Mauricio Montero,CostaRica,50,1.78,Defender,1985-1996,1990.5,56,3,Grecia Costa Rica,-84.3111,10.0722
R&#xF3;ger G&#xF3;mez,CostaRica,49,,Midfielder,1990-1992,1991,19,4,Palmar Sur,-83.45,8.9667
Juan Carlos Arguedas,CostaRica,44,,Midfielder,1991-2000,1995.5,24,4,Costa Rica,-84.0833,9.9333
Luis Mar&#xED;n,CostaRica,40,1.8,Defender,1993-2009,2001,130,5,San Jos&#xE9; Costa Rica,-84.0833,9.9333
R&#xF3;nald Gonz&#xE1;lez Brenes,CostaRica,44,1.81,Defender,1990-2000,1995,65,5,San Carlos (canton),-84.5147,10.6172
W&#xE1;lter Elizondo,CostaRica,71,,Defender,1963-1975,1969,43,5,Cartago (canton),-83.9239,9.8525
Austin Berry (footballer),CostaRica,43,1.78,Midfielder,1991-2002,1996.5,65,6,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Mauricio Wright,CostaRica,43,,Defender,1994-2005,1999.5,67,6,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Mario Cordero,CostaRica,,,Defender,1950-1963,1956.5,41,7,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Juan Cayasso,CostaRica,53,1.76,Forward,1983-1993,1988,49,9,Lim&#xF3;n,-83.0333,9.9833
Luis Diego Arn&#xE1;ez,CostaRica,46,1.81,Midfielder,1991-2000,1995.5,31,9,Pozo de Agua,,
Jafet Soto,CostaRica,38,1.73,Midfielder,1994-2005,1999.5,63,10,San Jos&#xE9; Costa Rica,-84.0833,9.9333
Claudio Jara,CostaRica,55,,Forward,1983-1994,1988.5,46,11,Heredia Costa Rica,-84.1167,9.9964
Hern&#xE1;n Medford,CostaRica,46,1.77,Forward,1987-2002,1994.5,89,18,San Jos&#xE9; Province,-83.95,9.6
R&#xF3;nald G&#xF3;mez,CostaRica,39,1.88,Forward,1993-2008,2000.5,93,26,Puntarenas,-84.8333,9.9667
Allen Guevara,CostaRica,25,1.61,Midfielder,,,,,Costa Rica,-84.0833,9.9333
